Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Korea, Dem. People’s Rep.",PRK,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.43,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.35,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,909.0773429,936.4949012,963.2951891,990.5292589,1018.756674,1033.238444,1049.678095,1066.996835,1083.973198,1098.949528,1112.331181,1123.687597,1134.427655,1145.715002,1204.148615,1188.612187,1209.346281,1282.097924,1323.963408,1237.418478,1156.864791,1024.482309,902.4804764,925.8511755,905.943149,825.6065837,736.9958908,637.5363833,692.7836909,712.3706473,735.1841397,713.3843282,750.9421501,779.5141655,807.0141076,785.246593,749.1628918,803.6563505,728.1296753,742.9680169,656.010515,652.9677574,619.0669574,601.6900479,,,,,
"Korea, Dem. People’s Rep.",PRK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,2.375504711,6.265903308,5.82026538,5.883027523,2.579234973,4.957627119,2.929085303,3.592814371,3.588748788,2.014150943,1.831955923,2.482110912,2.009590235,5.807823129,3.059760956,5.126482213,4.754789272,4.415770609,2.815068493,3.631768953,0.4676806084,0.4534412955,0.1312217195,0.1385281385,1.456521739,4.845070423,5.347150259,6.070588235,5.548387097,4.108247423,5.00990099,5.127427184,4.700447662,4.532835753,3.644378492,2.848228215,3.540398643,3.36996337,2.821034695,2.631093058,3.203994591,2.869619464,3.120226926,3.277681613,5.918322778,,,,
"Korea, Dem. People’s Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"Korea, Dem. People’s Rep.",PRK,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"Korea, Dem. People’s Rep.",PRK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,9.401076716,9.402035623,9.402895054,9.39793578,9.398907104,9.401483051,9.398766701,9.401197605,9.393792435,9.429245283,9.444444444,9.499105546,9.511769834,9.443027211,9.438247012,10,9.961685824,9.433691756,9.345890411,9.346570397,9.346007605,13.15789474,13.15837104,13.51515152,13.88695652,14.28638498,14.70984456,15.48235294,15.33333333,15.80412371,15.80693069,15.80703883,15.80626726,15.80576162,15.80394553,15.8056608,15.8063467,15.80693816,15.80915416,15.80963811,15.81192136,15.81409857,15.81387737,15.81327824,,,,,
"Korea, Dem. People’s Rep.",PRK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,61.64199192,59.28753181,57.17732207,55.27522936,53.55191257,52.75423729,52.004111,51.29740519,50.63045587,50,49.40312213,48.8372093,48.29991282,47.78911565,49.00398406,51.38339921,52.10727969,53.76344086,51.36986301,56.31768953,57.03422053,57.48987854,60.18099548,59.74025974,61.73913043,58.68544601,55.44041451,60,55.37634409,52.57731959,52.47524752,53.70145631,55.81483951,56.88799891,57.31494413,56.25139291,61.70143567,60.62486533,59.16599612,61.85376662,68.65702694,70.18091079,75.82369627,72.58920096,72.79609813,,,,
"Korea, Dem. People’s Rep.",PRK,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,35.98250336,34.44656489,37.00241255,38.84174312,43.86885246,42.28813559,45.0668037,45.10978044,45.78079534,47.98584906,48.76492195,48.68067979,49.69049695,46.40306122,47.93625498,43.49011858,43.13793103,41.82078853,45.81506849,40.05054152,42.49809886,42.05668016,39.68778281,40.12121212,36.80434783,36.46948357,39.21243523,33.92941176,39.07526882,43.31443299,42.51485149,41.1711165,39.48471283,38.57916534,39.04067737,40.90037887,34.75816568,36.0051713,38.01296919,35.51514032,28.13897847,26.94946974,21.05607681,24.13311743,21.28557909,,,,
"Korea, Dem. People’s Rep.",PRK,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.121913159,7.063228783,6.624070584,7.42673063,6.261699641,8.440362174,8.529960688,7.840927532,6.925983678,4.41237425,4.005694438,3.906044535,3.438730306,2.717533996,2.291638479,2.449983303,3.319214649,3.232909904,,
Portugal,PRT,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.726781181,8.629640575,8.122878065,8.490792572,7.32749169,8.775067408,8.5975386,8.15901827,7.476288893,6.587163334,5.696760863,5.037952095,5.020115163,4.70183003,4.680647183,4.932539037,5.507350016,5.677100668,,
Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.10023057,0.250426501,0.450161608,0.718905754,1.494334529,2.98087767,4.953001955,9.870446442,14.74233784,16.43046769,18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59,68.6329,70.42356709,73.79121395,74.66096828,
Portugal,PRT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.3932432,213.685738,358.2554339,422.6714461,535.522238,901.3256902,3180.296611,12464.78258,15980.52941,
Portugal,PRT,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717,2256,3767,4420,5570,9336,32838,128391,164308,
Portugal,PRT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002896292,0.244282086,0.960367855,2.509063414,4.813506006,8.006659586,11.09045586,13.503841,14.44272531,15.43538021,18.02920505,20.07056775,21.22202059,22.71240781,24.47580311,27.43056442,30.30557125,32.69172996,34.74392398,36.90109966,
Portugal,PRT,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,25154,99316,260591,502030,838371,1165440,1423687,1527050,1635427,1911827,2126689,2243036,2390778,2563356,2857776,3142188,3375597,3574638,3784648,
Portugal,PRT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.081976722,,,,,4.615065198,,,,,6.264925434,,,,,8.482114676,8.821497656,9.163959914,9.466361214,9.72594663,10.14740696,10.76589737,11.64345668,12.61139431,13.35252314,14.10405931,15.21796991,16.70662673,18.68077596,22.1316287,24.0442393,27.16949059,30.28922946,32.61414835,34.58820091,36.09923375,37.71346415,39.33808263,40.30623694,41.2487408,41.96322231,42.40655134,41.88844065,41.04773025,40.47657317,40.2883667,40.23377973,39.7592277,39.26414073,40.81735328,42.33849041,42.97850016,43.30174454,43.25202824,44.04364547,45.16626607,46.36733699,46.95797562,49.4679361,
Portugal,PRT,Fixed telephone subscriptions,IT.MLT.MAIN,95697,,,,,409000,,,,,542000,,,,,778000,820602,864257,904284,939599,989470,1057305,1149305,1248906,1324736,1400418,1510599,1656306,1849247,2189000,2379265,2694140,3014173,3260319,3474400,3642891,3821890,4002478,4116900,4229848,4321000,4385454,4350528,4281119,4238270,4233701,4241779,4203800,4160159,4328295,4486211,4542561,4558075,4529794,4588563,4682997,4787677,4831284,5073527,
Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028127086,0.065687326,0.127066738,0.374443427,1.013340482,1.727299552,3.377604031,6.548743736,14.81103414,30.10199087,45.55524458,64.72641067,77.14134782,83.47786301,95.90677966,100.9567353,108.9338959,115.9692322,127.4683791,132.5981184,111.2317777,115.2350903,116.7012162,113.2169513,114.4941178,114.1810144,112.9851121,112.0724654,114.341985,115.6362112,
Portugal,PRT,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782,6500,12600,37262,101300,173508,340845,663651,1506958,3074633,4671458,6664951,7977537,8670000,10002705,10571100,11447313,12226439,13477414,14049187,11795080,12210377,12334595,11917565,11990993,11895627,11714693,11572085,11764106,11859873,
Portugal,PRT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669991,733941,791300,86003,882452,904696,1012845,1348539,1297402,1233482,1504728,1860224,1991400,2461900,2716500,2738700,2892600,3023402,3199200,
Portugal,PRT,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.54,16.84,23.55,25.42,34.97,32.97,38.06,21.08,46.23,46.08,46.28,45.71,47.28,48.43,65.13,
Portugal,PRT,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,2856,2794,2813,2814,2814,2881,2818,2849,2839,2839,2838,2842,2842,2842,2794,2541.254,2544.349,2545.96,2545.96,2545.96,2545.96,2545.96,
Portugal,PRT,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4809,4502,4563,4602,4329,3632,3692,3683,3339,3415,3412,3514.45,3677.527,3814.102,3766.027,3983.338918,3750,3442.91,3310.668,3518.813,3624.903,3802.76,4032.713,,
Portugal,PRT,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,1857,2247,2048,2179,2183,2138,2197,2072,2281,2422,2430,2586,2549,1928.675516,1932.215693,2063.735679,,,,,,,,
Portugal,PRT,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,1415400,1656100,1949800,2247100,2250400,1681300,1650300,1833400,2014400,2264500,1978100,2168500,2272200,2218400,2311800,2315200,2422600,2785600,3025100,3187300,3504500,3571800,4108800,4378900,4359600,4590100,4805500,6281400,7023100,7339300,6721365,6650492,6795580,7590259,9052471,10139655,9440930,10320040,11171020,9903771,10428173.51,11014639,11338080,11860998,12635439,12706909,13105120,15937325,17367956,
Portugal,PRT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,37,48.5,55.29999924,90.5,106.4000015,67.5,68,85.59999847,105.6999969,116.8000031,105.8000031,100.8000031,98,96.69999695,116.8000031,133.8000031,123.0999985,124.5999985,141.3999939,160.3000031,167,163.1000061,166.8999939,171.3000031,181.3000031,194,210.8999939,248.5,247.5,225.1000061,225.475,209.427,194.947,205.674,236.612,235.244,294.083,323.297,347.473,313.533,364.692463,355.849353,320.824462,319.454636,348.67247,343.964162,327.012274,421.8294532,454.209368,
Portugal,PRT,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,47600,53500,58100,65100,66400,32800,28200,29200,30800,31400,33500,34100,35100,35300,33900,31000,31700,34600,39500,40300,45000,47000,59900,63300,65900,71600,80500,94700,97600,117200,112462,96049,112324,117404,127025,148604,119668,138093,159135,123551,111961.4079,129004,131870,158096,157702,160003,154448,170444,182753,
Portugal,PRT,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.779452508,4.692279387,4.72261226,4.853681796,4.9,5,5.2,5.4,5.304742397,5.3,5.2,,
Portugal,PRT,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12037,12915,21486,23762,23083,23089,24764,23901,20624,22614,25883,24607,24750,27340,29087,
Portugal,PRT,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15633,12743,12188,11145,10704,8009,6248,6141,4703,5095,4744,4287,5679,5965,5733,
Portugal,PRT,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,447,509,672,747,1335,1565,1598,1944,1855,2410,1862,2096,1450,1288,
Portugal,PRT,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,88,35,51,29,40,35,25,178,84,118,88,195,213,62,
Portugal,PRT,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4225.045961,,,,,4281.921726,,,,,4403.02511,,,,,4018.750644,,,,,3833.825459,,,,,3788.622388,,,,,3818.138449,,,,,3759.035163,,,,,3646.962162,,,,,3604.299512,,,,,3613.938543,,3653.473078,,,,,
Portugal,PRT,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,38,,,,,38,,,,,38,,,,,38,,,,,38,,,,,38,,,,,38,,,,,38,,,,,38,,,,,38,,,,,38,,38,,,,,
Portugal,PRT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62631579,,,,,,,,,,29.31578947,,,,,24.06842105,,,,,,,,,,,,
Portugal,PRT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.598,,,,,,,11.14,,,,,,,,,9.146,,,,,,,,,,,,
Portugal,PRT,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05,,,,,,,13.44,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.651,,,,,,,7.828,,,,,,,,,10.67,,,,,,,,,,,,
Portugal,PRT,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3,,,,,,,78.7,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,320.1728301,350.1947966,379.1422823,409.8399232,459.527645,486.8537811,543.0528978,572.4253255,614.599424,681.1145157,763.9021611,835.2850312,911.5420668,994.7759206,1080.946476,1075.82694,1136.940575,1248.985398,1343.656004,1466.474628,1558.52076,1567.295974,1644.711122,1740.031623,1774.268544,1873.176867,1974.536552,2057.72046,2201.782305,2399.30035,2541.865759,2676.643674,2815.877106,2803.202312,2870.833031,3076.846048,3195.864047,3352.465833,3545.010352,3795.22928,3988.960824,4119.670488,4271.168528,4375.732217,4533.539695,4682.991013,4827.467182,4890.560188,4850.837413,4843.849694,4959.094305,4848.279337,4736.351771,4685.054787,4662.6008,,,,,
Portugal,PRT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.439768222,2.141680395,0.5681818182,0.8053382421,0.9334163037,2.058319039,0.5017022039,2.909519004,5.34742235,1.589848308,14.53347674,16.4893617,16.07466063,19.20955882,21.85306504,35.11821325,47.11327892,24.48638838,22.761833,26.54669563,42.89096409,59.02777778,51.01907925,52.0301335,46.55379005,35.10366826,38.73173611,25.66283639,15.61998216,45.90394927,33.16279726,33.87378902,46.80822334,32.57179735,25.6845599,31.1006517,17.54946683,19.85233798,27.46806487,25.65363285,19.4157521,20.22613065,24.98795181,13.48423293,12.7110893,19.03308219,10.80163043,10.384681,9.121495327,6.638777737,5.602428712,5.172679618,4.805160611,3.360113983,2.61167459,2.558452448,,,,
Portugal,PRT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Portugal,PRT,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2607523731,5.186727324,18.81437293,16.45762243,15.6212095,19.79627601,16.63764751,26.07580253,29.45786784,25.40966733,27.98532924,33.42275976,29.73202377,27.75139223,28.74653099,23.41144462,14.30324138,13.15267807,20.59632222,,,,
Portugal,PRT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.54071363,14.44261395,13.79132231,13.57570179,13.62787803,15.97341338,13.61763125,13.90850992,14.63336535,14.04609102,11.76391503,11.28419453,12.18325792,12.48978758,12.40992045,10.69993459,12.28349592,10.61343013,10.9048565,11.05802048,12.29777719,12.04427083,13.57687048,11.90937794,11.57593123,12.59968102,11.95454322,12.53544247,12.5691347,11.62080708,11.1565874,11.11410118,11.49107113,11.12616973,11.44443735,10.04706734,10.07932127,9.425172858,8.327550312,8.500722375,8.413262012,8.787471842,7.671412924,8.342468992,9.05034912,9.119251754,7.588109354,6.780962129,9.200659703,7.663392749,7.971540854,7.88236201,10.32780411,10.79471247,10.02521219,,,,,
Portugal,PRT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,95.08996645,94.48105437,91.19318182,92.65991717,88.3426675,85.22727273,94.53502956,92.17961655,83.06115914,92.05075846,78.03172896,78.1408308,80.15837104,74.80596405,73.26158166,59.90094384,47.65080629,72.34845735,74.05301733,69.58113559,52.70945679,36.30642361,45.06739598,44.45798482,50.87262308,56.84742158,41.88517735,45.53051783,54.56289028,22.7758425,32.26307247,30.38213132,15.55885629,27.49596644,34.00140423,25.14180545,42.8654444,38.37747568,33.35389519,16.91289556,26.10670479,30.39767805,17.08652793,33.79763978,22.01574944,10.24292024,22.6490448,21.51995906,14.95107202,16.74144133,30.07580414,22.24020968,12.33543971,27.16982626,29.96401008,16.88734619,,,,
Portugal,PRT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1.0978957,1.894563427,6.740702479,4.809019788,10.30906451,8.276157804,1.379681061,1.681802893,7.941082293,2.27537923,4.934122076,3.558763931,2.488687783,3.941993464,3.200748713,2.775441548,2.946446347,1.466424682,1.595999726,2.271175923,2.295146653,2.416087963,1.614898743,1.268487232,0.6303724928,5.135566188,16.40183008,25.75237527,26.90454951,28.72519472,32.12193917,33.00255651,34.62174662,36.97321717,37.17048573,40.59860005,36.58947613,38.20754717,30.98414167,35.25888987,33.86516647,29.50528505,33.32311062,31.22675781,33.14520267,32.96527237,30.79298419,26.43722279,24.62012095,26.06200234,13.22381777,18.97934012,28.71467439,23.42581232,23.00275217,28.71823872,,,,
Portugal,PRT,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.032844492,4.884000077,4.235848183,3.737902563,3.879357914,2.671449641,2.442482101,2.419182007,2.392848464,2.769483467,3.493845654,3.687119796,4.151774771,4.159673191,4.443932047,4.542029027,4.32376093,4.077900796,4.263508236,4.713878748,4.435057907,5.077549812,4.851611991,5.031136816,4.613370176,,
Portugal,PRT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351137377.6,338951320.1,356614954,304485709.3,307215179.3,244006968,227005393.8,225543393,226335064.8,286445129.4,430163728.9,542745245.1,626787253.2,773150383.6,1051315267,1202074760,999336308.6,940585029,1148641506,1203761252,1295447188,1554184678,1340768045,1480381247,1620510786,,
Paraguay,PRY,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0728511346,0.0290109309,0.0680324642,0.0543660873,0.0553090662,0.0883405939,0.1990923495,0.0887122457,0.1434440452,0.0832101623,0.0800388879,0.0728671019,0.0902879272,0.0489591893,0.1375445749,0.2292350271,0.0734226673,0.0721806741,,
Paraguay,PRY,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.930722013,8.316570496,9.383340347,8.315006221,9.37329375,17.40495068,31.81903375,27.60932578,23.22015964,25.58638932,27.00535783,21.56478436,19.10873073,17.78111426,14.55172583,11.53069699,15.3847969,17.77339567,,
Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.020359612,0.099576719,0.194904951,0.38165732,0.747630712,1.098793836,1.794969598,2.111942082,3.452438431,7.907007861,7.962073884,11.21,14.27,18.9,19.8,24.76351588,29.34,36.9,43,49.72,53.40412748,61.07575622,64.99354302,
Paraguay,PRY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.081926754,8.525450681,14.94975015,23.6549111,33.18420141,40.51581567,61.67127382,186.8339036,248.4160958,
Paraguay,PRY,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,54,96,154,219,271,418,1283,1728,
Paraguay,PRY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002817853,0.005526446,0.009038385,0.008876292,0.053223522,0.096152261,0.101467748,0.14337092,0.21048145,1.256251651,1.432341766,1.896139171,2.120247985,2.405059325,2.805125701,3.301934324,3.685256966,4.05077223,4.610364537,
Paraguay,PRY,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,300,500,500,3050,5600,6000,8600,12800,77435,89493,120101,136152,156576,185125,220858,249782,278169,320700,
Paraguay,PRY,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.430098604,,,,,0.450673156,,,,,0.739424341,,,,,1.073966741,1.116648677,1.201446191,1.332533762,1.481416864,1.556060189,1.672547261,1.807304915,1.949872208,2.039273402,2.09819352,2.133555939,2.200458716,2.358508837,2.512483021,2.662584662,2.774052365,2.880777032,3.123177349,3.239176065,3.493834736,3.607472903,4.361417339,5.10462448,5.139226689,5.314640571,5.32045647,4.938898713,4.984747868,5.294867909,5.499462921,5.598669014,6.575323831,6.090494526,6.283578186,5.808784223,5.8232933,6.400173915,6.722341726,5.635283504,5.155719772,5.170575662,4.285387439,4.352373885,
Paraguay,PRY,Fixed telephone subscriptions,IT.MLT.MAIN,8189,,,,,9790,,,,,18299,,,,,29977,31957,35271,40153,45852,49508,54741,60884,67632,72828,77134,80714,85636,94380,103323,112452,120237,128051,142277,151143,166895,176320,217988,260736,268080,282909,288818,273218,280790,303425,320294,331061,394416,370381,387318,362934,368846,410988,437643,371902,344853,350455,294280.1695,302754,
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03374566,0.074415199,0.164163002,0.330908929,0.672309208,1.685440467,4.532640907,8.35087913,15.41948162,21.18470781,30.13429955,31.4281971,30.5214736,32.39987802,54.67153283,78.25986713,95.22244929,91.15289622,94.76374916,103.0798506,105.7959861,108.3409828,110.693965,110.8127891,110.4988999,108.7550409,106.9525792,
