"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"IPINMAMH","Mammographs, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2016","2016",8.02,,
"IPINMAMH","Mammographs, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2017","2017",9.19,,
"IPINMAMH","Mammographs, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2018","2018",9.26,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2003","2003",5.24,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2004","2004",5.74,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2005","2005",6.7,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2006","2006",8.11,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2007","2007",7.73,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2008","2008",8.73,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2009","2009",9.34,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2010","2010",11.44,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2011","2011",15.05,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2012","2012",14.26,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2013","2013",14.91,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2014","2014",14.04,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2015","2015",17.19,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2016","2016",16.84,,
"IPINMAMA","Mammographs, in ambulatory sector","NBMILPNB","Per million population","LVA","Latvia","2017","2017",17.51,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2005","2005",7.22,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2006","2006",7.65,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2007","2007",4.64,"B","Break"
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2008","2008",5.32,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2009","2009",4.74,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2010","2010",4.52,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2011","2011",6.6,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2012","2012",5.69,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2013","2013",7.78,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2014","2014",8.53,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2015","2015",7.92,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2016","2016",8.02,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2017","2017",7.42,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2018","2018",8.19,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2000","2000",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2001","2001",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2002","2002",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2003","2003",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2004","2004",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2005","2005",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2006","2006",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2007","2007",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2008","2008",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2009","2009",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2010","2010",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2011","2011",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2012","2012",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2013","2013",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2014","2014",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2015","2015",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2016","2016",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2017","2017",0,,
"IPINPETA","Positron Emission Tomography (PET) scanners, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2018","2018",0,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2000","2000",1,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2001","2001",2,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2002","2002",2,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2003","2003",3,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2004","2004",3,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2005","2005",3,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2006","2006",7,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2007","2007",4,"B","Break"
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2008","2008",3,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2009","2009",12,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2010","2010",15,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2011","2011",20,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2012","2012",19,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2013","2013",17,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2014","2014",19,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2015","2015",19,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2016","2016",19,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2017","2017",19,,
"IPINMAMA","Mammographs, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2018","2018",18,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2003","2003",10.93,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2004","2004",12.81,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2005","2005",15.63,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2006","2006",15.33,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2007","2007",15.91,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2008","2008",17.45,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2009","2009",18.68,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2010","2010",19.07,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2011","2011",19.42,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2012","2012",21.14,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2013","2013",20.37,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2014","2014",21.57,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2015","2015",19.22,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2016","2016",18.88,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","LVA","Latvia","2017","2017",19.56,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2006","2006",3,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2007","2007",3,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2008","2008",4,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2009","2009",5,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2010","2010",8,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2011","2011",9,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2012","2012",9,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2013","2013",9,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2014","2014",9,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2015","2015",9,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2016","2016",9,,
"IPINGAMA","Gamma cameras, total","NOMBRENB","Number","LTU","Lithuania","2017","2017",8,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2006","2006",3,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2007","2007",3,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2008","2008",4,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2009","2009",5,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2010","2010",8,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2011","2011",9,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2012","2012",9,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2013","2013",9,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2014","2014",9,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2015","2015",9,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2016","2016",9,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","LTU","Lithuania","2017","2017",8,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2006","2006",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2007","2007",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2008","2008",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2009","2009",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2010","2010",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2011","2011",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2012","2012",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2013","2013",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2014","2014",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2015","2015",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2016","2016",0,,
"IPINGACA","Gamma cameras, in ambulatory sector","NOMBRENB","Number","LTU","Lithuania","2017","2017",0,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2006","2006",0.92,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2007","2007",0.93,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2008","2008",1.25,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2009","2009",1.58,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2010","2010",2.58,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2011","2011",2.97,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2012","2012",3.01,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2013","2013",3.04,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2014","2014",3.07,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2015","2015",3.1,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2016","2016",3.14,,
"IPINGAMA","Gamma cameras, total","NBMILPNB","Per million population","LTU","Lithuania","2017","2017",2.83,,
"IPINGAMH","Gamma cameras, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2006","2006",0.92,,
"IPINGAMH","Gamma cameras, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2007","2007",0.93,,
"IPINGAMH","Gamma cameras, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2008","2008",1.25,,
"IPINGAMH","Gamma cameras, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2009","2009",1.58,,
"IPINGAMH","Gamma cameras, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2010","2010",2.58,,
"IPINGAMH","Gamma cameras, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2011","2011",2.97,,
"IPINGAMH","Gamma cameras, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2012","2012",3.01,,
"IPINGAMH","Gamma cameras, in hospitals","NBMILPNB","Per million population","LTU","Lithuania","2013","2013",3.04,,
