Country,Variable,Year,Value
Slovenia,"Mammographs, total",2017,15.97
Slovenia,"Mammographs, total",2018,15.97
Slovenia,"Mammographs, in hospitals",2004,6.51
Slovenia,"Mammographs, in hospitals",2005,7.5
Slovenia,"Mammographs, in hospitals",2006,7.47
Slovenia,"Mammographs, in hospitals",2007,7.93
Slovenia,"Mammographs, in hospitals",2008,7.42
Slovenia,"Mammographs, in hospitals",2009,7.35
Slovenia,"Mammographs, in hospitals",2010,8.79
Slovenia,"Mammographs, in hospitals",2011,8.77
Slovenia,"Mammographs, in hospitals",2012,8.75
Slovenia,"Mammographs, in hospitals",2013,8.25
Slovenia,"Mammographs, in hospitals",2014,9.7
Slovenia,"Mammographs, in hospitals",2015,10.18
Slovenia,"Mammographs, in hospitals",2016,9.2
Slovenia,"Mammographs, in hospitals",2017,9.68
Slovenia,"Mammographs, in hospitals",2018,9.19
Slovenia,"Mammographs, in ambulatory sector",2004,9.51
Slovenia,"Mammographs, in ambulatory sector",2005,9.5
Slovenia,"Mammographs, in ambulatory sector",2006,9.97
Slovenia,"Mammographs, in ambulatory sector",2007,10.9
Slovenia,"Mammographs, in ambulatory sector",2008,9.89
Slovenia,"Mammographs, in ambulatory sector",2009,9.81
Slovenia,"Mammographs, in ambulatory sector",2010,8.79
Slovenia,"Mammographs, in ambulatory sector",2011,9.26
Slovenia,"Mammographs, in ambulatory sector",2012,8.75
Slovenia,"Mammographs, in ambulatory sector",2013,8.25
Slovenia,"Mammographs, in ambulatory sector",2014,6.3
Slovenia,"Mammographs, in ambulatory sector",2015,6.3
Slovenia,"Mammographs, in ambulatory sector",2016,6.78
Slovenia,"Mammographs, in ambulatory sector",2017,6.29
Slovenia,"Mammographs, in ambulatory sector",2018,6.77
Slovenia,"Radiation therapy equipment, total",2004,4.51
Slovenia,"Radiation therapy equipment, total",2005,3.5
Slovenia,"Radiation therapy equipment, total",2006,4.48
Slovenia,"Radiation therapy equipment, total",2007,4.96
Slovenia,"Radiation therapy equipment, total",2008,5.94
Slovenia,"Radiation therapy equipment, total",2009,5.88
Slovenia,"Radiation therapy equipment, total",2010,5.86
Slovenia,"Radiation therapy equipment, total",2011,5.85
Slovenia,"Radiation therapy equipment, total",2012,5.83
Slovenia,"Radiation therapy equipment, total",2013,5.83
Slovenia,"Radiation therapy equipment, total",2014,5.82
Slovenia,"Radiation therapy equipment, total",2015,5.82
Slovenia,"Radiation therapy equipment, total",2016,6.3
Slovenia,"Radiation therapy equipment, total",2017,6.29
Slovenia,"Radiation therapy equipment, total",2018,6.29
Slovenia,"Radiation therapy equipment, in hospitals",2004,4.51
Slovenia,"Radiation therapy equipment, in hospitals",2005,3.5
Slovenia,"Radiation therapy equipment, in hospitals",2006,4.48
Slovenia,"Radiation therapy equipment, in hospitals",2007,4.96
Slovenia,"Radiation therapy equipment, in hospitals",2008,5.94
Slovenia,"Radiation therapy equipment, in hospitals",2009,5.88
Slovenia,"Radiation therapy equipment, in hospitals",2010,5.86
Slovenia,"Radiation therapy equipment, in hospitals",2011,5.85
Slovenia,"Radiation therapy equipment, in hospitals",2012,5.83
Slovenia,"Radiation therapy equipment, in hospitals",2013,5.83
Slovenia,"Radiation therapy equipment, in hospitals",2014,5.82
Slovenia,"Radiation therapy equipment, in hospitals",2015,5.82
Slovenia,"Radiation therapy equipment, in hospitals",2016,6.3
Slovenia,"Radiation therapy equipment, in hospitals",2017,6.29
Slovenia,"Radiation therapy equipment, in hospitals",2018,6.29
Slovenia,"Radiation therapy equipment, in ambulatory sector",2004,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2005,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2006,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2007,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2008,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2009,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2010,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2011,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2012,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2013,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2014,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2015,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2016,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2017,0.0
Slovenia,"Radiation therapy equipment, in ambulatory sector",2018,0.0
Latvia,"Magnetic Resonance Imaging units, total",2003,3.0
Latvia,"Magnetic Resonance Imaging units, total",2004,2.0
Latvia,"Magnetic Resonance Imaging units, total",2005,6.0
Latvia,"Magnetic Resonance Imaging units, total",2006,6.0
Latvia,"Magnetic Resonance Imaging units, total",2007,11.0
Latvia,"Magnetic Resonance Imaging units, total",2008,15.0
Latvia,"Magnetic Resonance Imaging units, total",2009,16.0
Latvia,"Magnetic Resonance Imaging units, total",2010,17.0
Latvia,"Magnetic Resonance Imaging units, total",2011,19.0
Latvia,"Magnetic Resonance Imaging units, total",2012,20.0
Latvia,"Magnetic Resonance Imaging units, total",2013,21.0
Latvia,"Magnetic Resonance Imaging units, total",2014,25.0
Latvia,"Magnetic Resonance Imaging units, total",2015,25.0
Latvia,"Magnetic Resonance Imaging units, total",2016,27.0
Latvia,"Magnetic Resonance Imaging units, total",2017,27.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2005,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2006,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2007,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2008,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2009,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2010,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2011,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2012,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2013,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2014,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2015,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2016,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2017,0.0
Lithuania,"Radiation therapy equipment, in ambulatory sector",2018,0.0
Lithuania,"Mammographs, total",2000,14.0
Lithuania,"Mammographs, total",2001,14.0
Lithuania,"Mammographs, total",2002,14.0
Lithuania,"Mammographs, total",2003,14.0
Lithuania,"Mammographs, total",2004,13.0
Lithuania,"Mammographs, total",2005,14.0
Lithuania,"Mammographs, total",2006,19.0
Lithuania,"Mammographs, total",2007,19.0
Lithuania,"Mammographs, total",2008,25.0
Lithuania,"Mammographs, total",2009,29.0
Lithuania,"Mammographs, total",2010,39.0
Lithuania,"Mammographs, total",2011,43.0
Lithuania,"Mammographs, total",2012,40.0
Lithuania,"Mammographs, total",2013,39.0
Lithuania,"Mammographs, total",2014,40.0
Lithuania,"Mammographs, total",2015,41.0
Lithuania,"Mammographs, total",2016,42.0
Lithuania,"Mammographs, total",2017,45.0
Lithuania,"Mammographs, total",2018,44.0
Latvia,"Computed Tomography scanners, total",2000,21.0
Latvia,"Computed Tomography scanners, total",2001,21.0
Latvia,"Computed Tomography scanners, total",2002,21.0
Latvia,"Computed Tomography scanners, total",2003,31.0
Latvia,"Computed Tomography scanners, total",2004,34.0
Latvia,"Computed Tomography scanners, total",2005,41.0
Latvia,"Computed Tomography scanners, total",2006,41.0
Latvia,"Computed Tomography scanners, total",2007,48.0
Latvia,"Computed Tomography scanners, total",2008,52.0
Latvia,"Computed Tomography scanners, total",2009,55.0
Latvia,"Computed Tomography scanners, total",2010,61.0
Latvia,"Computed Tomography scanners, total",2011,64.0
Latvia,"Computed Tomography scanners, total",2012,66.0
Latvia,"Computed Tomography scanners, total",2013,70.0
Latvia,"Computed Tomography scanners, total",2014,72.0
Latvia,"Computed Tomography scanners, total",2015,73.0
Latvia,"Computed Tomography scanners, total",2016,71.0
Latvia,"Computed Tomography scanners, total",2017,76.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2000,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2001,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2002,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2003,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2004,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2005,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2006,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2007,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2008,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2009,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2010,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2011,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2012,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2013,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2014,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2015,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2016,0.0
Latvia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2017,0.0
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2000,0.29
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2001,0.86
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2002,0.87
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2003,0.88
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2004,0.89
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2005,1.2
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2006,1.22
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2007,1.24
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2008,2.19
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2009,2.53
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2010,2.58
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2011,2.97
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2012,5.02
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2013,5.07
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2014,5.12
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2015,5.85
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2016,5.93
Lithuania,"Magnetic Resonance Imaging units, in hospitals",2017,6.01
Lithuania,"Radiation therapy equipment, total",2005,24.0
Lithuania,"Radiation therapy equipment, total",2006,25.0
Lithuania,"Radiation therapy equipment, total",2007,15.0
Lithuania,"Radiation therapy equipment, total",2008,17.0
Lithuania,"Radiation therapy equipment, total",2009,15.0
Lithuania,"Radiation therapy equipment, total",2010,14.0
Lithuania,"Radiation therapy equipment, total",2011,20.0
Lithuania,"Radiation therapy equipment, total",2012,17.0
Lithuania,"Radiation therapy equipment, total",2013,23.0
Lithuania,"Radiation therapy equipment, total",2014,25.0
Lithuania,"Radiation therapy equipment, total",2015,23.0
Lithuania,"Radiation therapy equipment, total",2016,23.0
Lithuania,"Radiation therapy equipment, total",2017,21.0
Lithuania,"Radiation therapy equipment, total",2018,23.0
Latvia,"Computed Tomography scanners, in ambulatory sector",2003,2.62
Latvia,"Computed Tomography scanners, in ambulatory sector",2004,2.21
Latvia,"Computed Tomography scanners, in ambulatory sector",2005,2.68
Latvia,"Computed Tomography scanners, in ambulatory sector",2006,3.16
Latvia,"Computed Tomography scanners, in ambulatory sector",2007,5.91
Latvia,"Computed Tomography scanners, in ambulatory sector",2008,6.43
Latvia,"Computed Tomography scanners, in ambulatory sector",2009,7.0
Latvia,"Computed Tomography scanners, in ambulatory sector",2010,10.01
Latvia,"Computed Tomography scanners, in ambulatory sector",2011,11.65
Latvia,"Computed Tomography scanners, in ambulatory sector",2012,11.31
Latvia,"Computed Tomography scanners, in ambulatory sector",2013,14.41
Latvia,"Computed Tomography scanners, in ambulatory sector",2014,14.55
Latvia,"Computed Tomography scanners, in ambulatory sector",2015,17.7
Latvia,"Computed Tomography scanners, in ambulatory sector",2016,17.35
Latvia,"Computed Tomography scanners, in ambulatory sector",2017,19.56
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2000,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2001,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2002,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2003,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2004,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2005,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2006,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2007,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2008,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2009,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2010,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2011,0.0
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2012,0.33
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2013,0.34
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2014,0.68
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2015,0.69
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2016,0.7
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2017,0.71
Lithuania,"Positron Emission Tomography (PET) scanners, in hospitals",2018,0.71
Lithuania,"Computed Tomography scanners, in hospitals",2000,6.57
Lithuania,"Computed Tomography scanners, in hospitals",2001,7.2
Lithuania,"Computed Tomography scanners, in hospitals",2002,8.71
Lithuania,"Computed Tomography scanners, in hospitals",2003,9.08
Lithuania,"Computed Tomography scanners, in hospitals",2004,11.55
Lithuania,"Computed Tomography scanners, in hospitals",2005,11.44
Lithuania,"Computed Tomography scanners, in hospitals",2006,12.23
Lithuania,"Computed Tomography scanners, in hospitals",2007,9.59
Lithuania,"Computed Tomography scanners, in hospitals",2008,12.19
Lithuania,"Computed Tomography scanners, in hospitals",2009,13.91
Lithuania,"Computed Tomography scanners, in hospitals",2010,16.79
Lithuania,"Computed Tomography scanners, in hospitals",2011,17.17
Lithuania,"Computed Tomography scanners, in hospitals",2012,19.08
Lithuania,"Computed Tomography scanners, in hospitals",2013,18.93
Lithuania,"Computed Tomography scanners, in hospitals",2014,18.76
Lithuania,"Computed Tomography scanners, in hospitals",2015,16.87
Lithuania,"Computed Tomography scanners, in hospitals",2016,18.13
Lithuania,"Computed Tomography scanners, in hospitals",2017,18.38
Lithuania,"Computed Tomography scanners, in hospitals",2018,19.22
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2003,0.44
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2004,0.0
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2005,1.34
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2006,0.45
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2007,2.27
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2008,2.76
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2009,3.74
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2010,4.29
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2011,4.86
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2012,5.41
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2013,5.47
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2014,7.02
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2015,7.59
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2016,8.68
Latvia,"Magnetic Resonance Imaging units, in ambulatory sector",2017,9.27
Lithuania,"Computed Tomography scanners, in ambulatory sector",2000,0.0
