Country,Variable,Year,Value
Israel,General hospitals,2015,5.25
Israel,General hospitals,2016,5.15
Israel,General hospitals,2017,5.16
Israel,General hospitals,2018,5.07
Israel,Publicly owned hospitals,2000,6.04
Israel,Publicly owned hospitals,2001,5.9
Israel,Publicly owned hospitals,2002,5.78
Israel,Publicly owned hospitals,2003,5.83
Israel,Publicly owned hospitals,2004,5.73
Israel,Publicly owned hospitals,2005,5.48
Israel,Publicly owned hospitals,2006,5.1
Israel,Publicly owned hospitals,2007,5.01
Israel,Publicly owned hospitals,2008,4.93
Israel,Publicly owned hospitals,2009,4.81
Israel,Publicly owned hospitals,2010,4.72
Israel,Publicly owned hospitals,2011,4.64
Israel,Publicly owned hospitals,2012,4.55
Israel,Publicly owned hospitals,2013,4.59
Israel,Publicly owned hospitals,2014,4.5
Israel,Publicly owned hospitals,2015,4.42
Israel,Publicly owned hospitals,2016,4.33
Israel,Publicly owned hospitals,2017,4.25
Israel,Publicly owned hospitals,2018,4.17
Israel,Not-for-profit privately owned hospitals,2000,3.66
Israel,Not-for-profit privately owned hospitals,2001,3.73
Israel,Not-for-profit privately owned hospitals,2002,3.65
Israel,Not-for-profit privately owned hospitals,2003,3.59
Israel,Not-for-profit privately owned hospitals,2004,3.67
Israel,Not-for-profit privately owned hospitals,2005,3.32
Israel,Not-for-profit privately owned hospitals,2006,3.26
Israel,Not-for-profit privately owned hospitals,2007,3.48
Israel,Not-for-profit privately owned hospitals,2008,3.42
Israel,Not-for-profit privately owned hospitals,2009,3.21
Israel,Not-for-profit privately owned hospitals,2010,3.15
Israel,Not-for-profit privately owned hospitals,2011,3.22
Israel,Not-for-profit privately owned hospitals,2012,3.03
Israel,Not-for-profit privately owned hospitals,2013,2.98
Israel,Not-for-profit privately owned hospitals,2014,2.92
Israel,Not-for-profit privately owned hospitals,2015,2.86
Israel,Not-for-profit privately owned hospitals,2016,2.81
Israel,Not-for-profit privately owned hospitals,2017,2.87
Israel,Not-for-profit privately owned hospitals,2018,2.93
Israel,For-profit privately owned hospitals,2000,3.98
Israel,For-profit privately owned hospitals,2001,4.19
Israel,For-profit privately owned hospitals,2002,4.11
Israel,For-profit privately owned hospitals,2003,3.89
Israel,For-profit privately owned hospitals,2004,3.82
Israel,For-profit privately owned hospitals,2005,3.61
Israel,For-profit privately owned hospitals,2006,3.12
Israel,For-profit privately owned hospitals,2007,3.34
Israel,For-profit privately owned hospitals,2008,3.28
Israel,For-profit privately owned hospitals,2009,3.34
Israel,For-profit privately owned hospitals,2010,3.41
Israel,For-profit privately owned hospitals,2011,3.35
Israel,For-profit privately owned hospitals,2012,3.29
Israel,For-profit privately owned hospitals,2013,3.1
Israel,For-profit privately owned hospitals,2014,2.92
Israel,For-profit privately owned hospitals,2015,2.74
Israel,For-profit privately owned hospitals,2016,2.69
Israel,For-profit privately owned hospitals,2017,2.64
Israel,For-profit privately owned hospitals,2018,2.48
Slovenia,Hospitals,2000,13.58
Slovenia,Hospitals,2001,13.55
Slovenia,Hospitals,2002,13.54
Slovenia,Hospitals,2003,13.53
Slovenia,Hospitals,2004,14.52
Slovenia,Hospitals,2005,14.5
Slovenia,Hospitals,2006,14.45
Slovenia,Hospitals,2007,14.37
Slovenia,Hospitals,2008,14.35
Slovenia,Hospitals,2009,14.22
Slovenia,Hospitals,2010,14.16
Slovenia,Hospitals,2011,14.13
Slovenia,Hospitals,2012,14.1
Slovenia,Hospitals,2013,14.08
Slovenia,Hospitals,2014,14.06
Slovenia,Hospitals,2015,14.05
Slovenia,Hospitals,2016,14.04
Slovenia,Hospitals,2017,14.03
Slovenia,Hospitals,2018,14.03
Slovenia,General hospitals,2010,5.86
Slovenia,General hospitals,2011,5.85
Slovenia,General hospitals,2012,5.83
Slovenia,General hospitals,2013,5.83
Slovenia,General hospitals,2014,5.82
Slovenia,General hospitals,2015,5.82
Slovenia,General hospitals,2016,5.81
Slovenia,General hospitals,2017,5.81
Slovenia,General hospitals,2018,5.81
Slovenia,Publicly owned hospitals,2010,12.69
Slovenia,Publicly owned hospitals,2011,12.67
Slovenia,Publicly owned hospitals,2012,12.64
Slovenia,Publicly owned hospitals,2013,12.62
Slovenia,Publicly owned hospitals,2014,12.61
Slovenia,Publicly owned hospitals,2015,12.6
Slovenia,Publicly owned hospitals,2016,12.59
Slovenia,Publicly owned hospitals,2017,12.58
Slovenia,Publicly owned hospitals,2018,12.58
Slovenia,Not-for-profit privately owned hospitals,2010,0.0
Slovenia,Not-for-profit privately owned hospitals,2011,0.0
Slovenia,Not-for-profit privately owned hospitals,2012,0.0
Slovenia,Not-for-profit privately owned hospitals,2013,0.0
Slovenia,Not-for-profit privately owned hospitals,2014,0.0
Slovenia,Not-for-profit privately owned hospitals,2015,0.0
Slovenia,Not-for-profit privately owned hospitals,2016,0.0
Slovenia,Not-for-profit privately owned hospitals,2017,0.0
Slovenia,Not-for-profit privately owned hospitals,2018,0.0
Slovenia,For-profit privately owned hospitals,2010,1.46
Slovenia,For-profit privately owned hospitals,2011,1.46
Slovenia,For-profit privately owned hospitals,2012,1.46
Slovenia,For-profit privately owned hospitals,2013,1.46
Slovenia,For-profit privately owned hospitals,2014,1.45
Slovenia,For-profit privately owned hospitals,2015,1.45
Slovenia,For-profit privately owned hospitals,2016,1.45
Slovenia,For-profit privately owned hospitals,2017,1.45
Slovenia,For-profit privately owned hospitals,2018,1.45
Lithuania,Publicly owned hospitals,2000,120.0
Lithuania,Publicly owned hospitals,2001,114.0
Lithuania,Publicly owned hospitals,2002,113.0
Lithuania,Publicly owned hospitals,2003,110.0
Lithuania,Publicly owned hospitals,2004,104.0
Lithuania,Publicly owned hospitals,2005,101.0
Lithuania,Publicly owned hospitals,2006,101.0
Lithuania,Publicly owned hospitals,2007,101.0
Lithuania,Publicly owned hospitals,2008,101.0
Lithuania,Publicly owned hospitals,2009,101.0
Lithuania,Publicly owned hospitals,2010,100.0
Lithuania,Publicly owned hospitals,2011,98.0
Lithuania,Publicly owned hospitals,2012,96.0
Lithuania,Publicly owned hospitals,2013,89.0
Lithuania,Publicly owned hospitals,2014,88.0
Lithuania,Publicly owned hospitals,2015,88.0
Lithuania,Publicly owned hospitals,2016,85.0
Lithuania,Publicly owned hospitals,2017,85.0
Latvia,Hospitals,2000,142.0
Latvia,Hospitals,2001,140.0
Latvia,Hospitals,2002,129.0
Latvia,Hospitals,2003,131.0
Latvia,Hospitals,2004,119.0
Latvia,Hospitals,2005,109.0
Latvia,Hospitals,2006,106.0
Latvia,Hospitals,2007,94.0
Latvia,Hospitals,2008,88.0
Latvia,Hospitals,2009,69.0
Latvia,Hospitals,2010,67.0
Latvia,Hospitals,2011,70.0
Latvia,Hospitals,2012,66.0
Latvia,Hospitals,2013,65.0
Latvia,Hospitals,2014,64.0
Latvia,Hospitals,2015,67.0
Latvia,Hospitals,2016,65.0
Latvia,Hospitals,2017,63.0
Lithuania,General hospitals,2000,24.86
Lithuania,General hospitals,2001,24.78
Lithuania,General hospitals,2002,24.69
Lithuania,General hospitals,2003,24.89
Lithuania,General hospitals,2004,24.58
Lithuania,General hospitals,2005,24.98
Lithuania,General hospitals,2006,25.99
Lithuania,General hospitals,2007,24.76
Lithuania,General hospitals,2008,25.95
Lithuania,General hospitals,2009,26.56
Lithuania,General hospitals,2010,26.8
Lithuania,General hospitals,2011,25.1
Lithuania,General hospitals,2012,25.44
Lithuania,General hospitals,2013,25.7
Lithuania,General hospitals,2014,24.89
Lithuania,General hospitals,2015,25.13
Lithuania,General hospitals,2016,25.45
Lithuania,General hospitals,2017,25.81
Lithuania,Not-for-profit privately owned hospitals,2000,0.0
Lithuania,Not-for-profit privately owned hospitals,2001,0.0
Lithuania,Not-for-profit privately owned hospitals,2002,0.0
Lithuania,Not-for-profit privately owned hospitals,2003,0.0
Lithuania,Not-for-profit privately owned hospitals,2004,0.0
Lithuania,Not-for-profit privately owned hospitals,2005,0.0
Lithuania,Not-for-profit privately owned hospitals,2006,0.0
Lithuania,Not-for-profit privately owned hospitals,2007,0.0
Lithuania,Not-for-profit privately owned hospitals,2008,0.0
Lithuania,Not-for-profit privately owned hospitals,2009,0.0
Lithuania,Not-for-profit privately owned hospitals,2010,0.0
Lithuania,Not-for-profit privately owned hospitals,2011,0.0
Lithuania,Not-for-profit privately owned hospitals,2012,0.0
Lithuania,Not-for-profit privately owned hospitals,2013,0.0
Lithuania,Not-for-profit privately owned hospitals,2014,0.0
Lithuania,Not-for-profit privately owned hospitals,2015,0.0
Lithuania,Not-for-profit privately owned hospitals,2016,0.0
Lithuania,Not-for-profit privately owned hospitals,2017,0.0
Lithuania,For-profit privately owned hospitals,2000,1.0
Lithuania,For-profit privately owned hospitals,2001,6.0
Lithuania,For-profit privately owned hospitals,2002,6.0
Lithuania,For-profit privately owned hospitals,2003,10.0
Lithuania,For-profit privately owned hospitals,2004,10.0
Lithuania,For-profit privately owned hospitals,2005,12.0
Lithuania,For-profit privately owned hospitals,2006,14.0
Lithuania,For-profit privately owned hospitals,2007,8.0
Lithuania,For-profit privately owned hospitals,2008,12.0
Lithuania,For-profit privately owned hospitals,2009,13.0
Lithuania,For-profit privately owned hospitals,2010,13.0
Lithuania,For-profit privately owned hospitals,2011,7.0
Lithuania,For-profit privately owned hospitals,2012,9.0
Lithuania,For-profit privately owned hospitals,2013,10.0
Lithuania,For-profit privately owned hospitals,2014,6.0
Lithuania,For-profit privately owned hospitals,2015,7.0
Lithuania,For-profit privately owned hospitals,2016,8.0
Lithuania,For-profit privately owned hospitals,2017,8.0
Latvia,General hospitals,2000,45.62
Latvia,General hospitals,2001,44.5
Latvia,General hospitals,2002,38.96
Latvia,General hospitals,2003,38.46
Latvia,General hospitals,2004,37.12
Latvia,General hospitals,2005,33.05
Latvia,General hospitals,2006,33.36
Latvia,General hospitals,2007,31.81
Latvia,General hospitals,2008,29.85
Latvia,General hospitals,2009,19.61
Latvia,General hospitals,2010,20.02
Latvia,General hospitals,2011,15.54
Latvia,General hospitals,2012,15.73
Latvia,General hospitals,2013,15.9
Latvia,General hospitals,2014,15.05
Latvia,General hospitals,2015,14.66
Latvia,General hospitals,2016,14.8
Latvia,General hospitals,2017,13.9
Lithuania,General hospitals,2000,87.0
Lithuania,General hospitals,2001,86.0
Lithuania,General hospitals,2002,85.0
Lithuania,General hospitals,2003,85.0
Lithuania,General hospitals,2004,83.0
Lithuania,General hospitals,2005,83.0
Lithuania,General hospitals,2006,85.0
Lithuania,General hospitals,2007,80.0
Lithuania,General hospitals,2008,83.0
Lithuania,General hospitals,2009,84.0
Lithuania,General hospitals,2010,83.0
Lithuania,General hospitals,2011,76.0
Lithuania,General hospitals,2012,76.0
Lithuania,General hospitals,2013,76.0
Lithuania,General hospitals,2014,73.0
Lithuania,General hospitals,2015,73.0
Lithuania,General hospitals,2016,73.0
Lithuania,General hospitals,2017,73.0
Lithuania,For-profit privately owned hospitals,2000,0.29
Lithuania,For-profit privately owned hospitals,2001,1.73
Lithuania,For-profit privately owned hospitals,2002,1.74
Lithuania,For-profit privately owned hospitals,2003,2.93
Lithuania,For-profit privately owned hospitals,2004,2.96
Lithuania,For-profit privately owned hospitals,2005,3.61
Lithuania,For-profit privately owned hospitals,2006,4.28
Lithuania,For-profit privately owned hospitals,2007,2.48
Lithuania,For-profit privately owned hospitals,2008,3.75
Lithuania,For-profit privately owned hospitals,2009,4.11
Lithuania,For-profit privately owned hospitals,2010,4.2
Lithuania,For-profit privately owned hospitals,2011,2.31
Lithuania,For-profit privately owned hospitals,2012,3.01
Lithuania,For-profit privately owned hospitals,2013,3.38
Lithuania,For-profit privately owned hospitals,2014,2.05
Lithuania,For-profit privately owned hospitals,2015,2.41
Lithuania,For-profit privately owned hospitals,2016,2.79
Lithuania,For-profit privately owned hospitals,2017,2.83
Latvia,General hospitals,2000,108.0
Latvia,General hospitals,2001,104.0
Latvia,General hospitals,2002,90.0
Latvia,General hospitals,2003,88.0
Latvia,General hospitals,2004,84.0
Latvia,General hospitals,2005,74.0
Latvia,General hospitals,2006,74.0
Latvia,General hospitals,2007,70.0
Latvia,General hospitals,2008,65.0
Latvia,General hospitals,2009,42.0
Latvia,General hospitals,2010,42.0
Latvia,General hospitals,2011,32.0
Latvia,General hospitals,2012,32.0
Latvia,General hospitals,2013,32.0
Latvia,General hospitals,2014,30.0
Latvia,General hospitals,2015,29.0
Latvia,General hospitals,2016,29.0
Latvia,General hospitals,2017,27.0
Latvia,Hospitals,2000,59.98
Latvia,Hospitals,2001,59.9
Latvia,Hospitals,2002,55.84
Latvia,Hospitals,2003,57.26
Latvia,Hospitals,2004,52.58
Latvia,Hospitals,2005,48.69
Latvia,Hospitals,2006,47.78
Latvia,Hospitals,2007,42.72
Latvia,Hospitals,2008,40.42
Latvia,Hospitals,2009,32.22
Latvia,Hospitals,2010,31.94
Latvia,Hospitals,2011,33.99
Latvia,Hospitals,2012,32.44
Latvia,Hospitals,2013,32.3
Latvia,Hospitals,2014,32.1
Latvia,Hospitals,2015,33.88
Latvia,Hospitals,2016,33.17
Latvia,Hospitals,2017,32.44
Lithuania,Hospitals,2000,121.0
Lithuania,Hospitals,2001,120.0
Lithuania,Hospitals,2002,119.0
Lithuania,Hospitals,2003,120.0
Lithuania,Hospitals,2004,114.0
Lithuania,Hospitals,2005,113.0
Lithuania,Hospitals,2006,115.0
Lithuania,Hospitals,2007,109.0
Lithuania,Hospitals,2008,113.0
Lithuania,Hospitals,2009,114.0
Lithuania,Hospitals,2010,113.0
Lithuania,Hospitals,2011,105.0
Lithuania,Hospitals,2012,105.0
Lithuania,Hospitals,2013,99.0
Lithuania,Hospitals,2014,94.0
Lithuania,Hospitals,2015,95.0
Lithuania,Hospitals,2016,93.0
Lithuania,Hospitals,2017,93.0
Lithuania,Not-for-profit privately owned hospitals,2000,0.0
Lithuania,Not-for-profit privately owned hospitals,2001,0.0
Lithuania,Not-for-profit privately owned hospitals,2002,0.0
Lithuania,Not-for-profit privately owned hospitals,2003,0.0
Lithuania,Not-for-profit privately owned hospitals,2004,0.0
Lithuania,Not-for-profit privately owned hospitals,2005,0.0
Lithuania,Not-for-profit privately owned hospitals,2006,0.0
Lithuania,Not-for-profit privately owned hospitals,2007,0.0
Lithuania,Not-for-profit privately owned hospitals,2008,0.0
Lithuania,Not-for-profit privately owned hospitals,2009,0.0
Lithuania,Not-for-profit privately owned hospitals,2010,0.0
Lithuania,Not-for-profit privately owned hospitals,2011,0.0
Lithuania,Not-for-profit privately owned hospitals,2012,0.0
Lithuania,Not-for-profit privately owned hospitals,2013,0.0
Lithuania,Not-for-profit privately owned hospitals,2014,0.0
Lithuania,Not-for-profit privately owned hospitals,2015,0.0
Lithuania,Not-for-profit privately owned hospitals,2016,0.0
Lithuania,Not-for-profit privately owned hospitals,2017,0.0
Lithuania,Publicly owned hospitals,2000,34.29
Lithuania,Publicly owned hospitals,2001,32.85
Lithuania,Publicly owned hospitals,2002,32.82
Lithuania,Publicly owned hospitals,2003,32.21
Lithuania,Publicly owned hospitals,2004,30.8
Lithuania,Publicly owned hospitals,2005,30.4
Lithuania,Publicly owned hospitals,2006,30.89
Lithuania,Publicly owned hospitals,2007,31.26
Lithuania,Publicly owned hospitals,2008,31.58
Lithuania,Publicly owned hospitals,2009,31.93
Lithuania,Publicly owned hospitals,2010,32.29
Lithuania,Publicly owned hospitals,2011,32.36
Lithuania,Publicly owned hospitals,2012,32.13
Lithuania,Publicly owned hospitals,2013,30.09
Lithuania,Publicly owned hospitals,2014,30.01
Lithuania,Publicly owned hospitals,2015,30.29
Lithuania,Publicly owned hospitals,2016,29.63
Lithuania,Publicly owned hospitals,2017,30.05
Lithuania,Hospitals,2000,34.58
Lithuania,Hospitals,2001,34.57
Lithuania,Hospitals,2002,34.56
Lithuania,Hospitals,2003,35.14
Lithuania,Hospitals,2004,33.76
Lithuania,Hospitals,2005,34.01
Lithuania,Hospitals,2006,35.17
Lithuania,Hospitals,2007,33.73
Lithuania,Hospitals,2008,35.33
Lithuania,Hospitals,2009,36.04
Lithuania,Hospitals,2010,36.48
Lithuania,Hospitals,2011,34.68
Lithuania,Hospitals,2012,35.14
Lithuania,Hospitals,2013,33.47
Lithuania,Hospitals,2014,32.06
Lithuania,Hospitals,2015,32.7
Lithuania,Hospitals,2016,32.42
Lithuania,Hospitals,2017,32.88
Latvia,Publicly owned hospitals,2009,52.0
Latvia,Publicly owned hospitals,2010,48.0
Latvia,Publicly owned hospitals,2011,49.0
Latvia,Publicly owned hospitals,2012,47.0
Latvia,Publicly owned hospitals,2013,46.0
Latvia,Publicly owned hospitals,2014,45.0
Latvia,Publicly owned hospitals,2015,46.0
Latvia,Publicly owned hospitals,2016,45.0
Latvia,Publicly owned hospitals,2017,45.0
Latvia,Not-for-profit privately owned hospitals,2009,0.0
Latvia,Not-for-profit privately owned hospitals,2010,0.0
Latvia,Not-for-profit privately owned hospitals,2011,0.0
Latvia,Not-for-profit privately owned hospitals,2012,0.0
Latvia,Not-for-profit privately owned hospitals,2013,0.0
Latvia,Not-for-profit privately owned hospitals,2014,0.0
Latvia,Not-for-profit privately owned hospitals,2015,0.0
Latvia,Not-for-profit privately owned hospitals,2016,0.0
